old_url,new_url
/articles/used-to-be-a-night-owl-now-a-lark-turns-out-you-re-not-alone,/art/move/15/aging-circadian-rhythm.html
/articles/using-your-nondominant-hand-may-activate-different-regions-of-your-brain,/art/discover/15/ambidextrous-brain.html
/articles/volunteers-reap-benefits-when-they-give-time-to-their-communities,/art/connect/15/volunteering-brain.html
/articles/watching-3-d-movies-may-add-a-whole-new-dimension-to-cognitive-abilities,/art/discover/15/brain-on-3d-movies.html
/articles/what-happens-in-the-brain-when-you-arrive-at-that-aha-moment,/art/discover/16/eureka-effect-brain.html
/articles/what-images-of-jennifer-aniston-tell-us-about-how-we-form-memories,/art/discover/15/jennifer-aniston.html
/articles/what-s-best-type-of-vacation-for-reducing-stress-you-might-be-surprised,/art/relax/15/vacation-relaxation.html
/articles/what-s-good-for-the-body-may-likewise-be-good-for-the-brain,/art/nourish/15/nutrients-dha-brain.html
/articles/when-decaf-just-won-t-do-why-caffeinated-coffee-is-better-for-your-brain,/art/nourish/15/coffee-caffeine-brain.html
/articles/when-intuition-strikes-it-may-be-more-than-just-a-hunch,/art/discover/16/aging-intuition.html
/articles/when-it-comes-to-vacation-the-anticipation-appears-to-bring-the-joy,/art/relax/15/vacation-planning-joy.html
/articles/when-stress-becomes-chronic-the-impact-may-affect-learning-recall,/art/relax/15/chronic-stress-memory.html
/articles/why-getting-enough-sleep-is-critical-for-keeping-your-brain-sharp,/art/relax/15/sleep-deprivation-loss.html
/articles/will-cardio-or-strength-training-give-you-the-better-brain-workout,/art/move/16/cardio-dementia.html
/articles/working-memory-helps-you-remember-phone-numbers-for-just-a-moment,/art/discover/16/working-memory.html
/articles/you-can-dance-your-way-into-a-healthier-lifestyle-if-you-give-it-a-whirl,/art/move/15/dance-healthy-brain.html
/articles/you-hatha-try-some-yoga-to-help-your-mind-improve-how-it-performs,/art/move/15/yoga-brain-power.html
/articles/you-may-not-buy-into-this-cynicism-may-be-tough-on-a-brain-later-in-life,/art/discover/15/cynicism-dementia.html
/articles/your-brain-can-actually-see-benefits-from-drinking-in-moderation,/art/nourish/15/alcohol-brain-health.html
/articles/your-brain-is-dangerously-occupied-when-you-re-on-a-phone-while-driving,/art/discover/15/texting-distraction.html
/articles/even-brief-bouts-of-strength-training-can-get-your-memory-muscles-pumped-up,/art/move/15/exercise-boost-memory.html
/articles/your-brain-is-like-a-muscle-to-make-it-stronger-you-have-to-use-it,/art/discover/16/learning-languages.html
/articles/your-brain-remembers-by-stashing-various-memories-in-different-areas,/art/discover/15/how-brain-remembers.html
/articles/your-memory-will-thank-you-for-limiting-trans-fats-sodium-and-sugar,/art/nourish/15/brain-less-trans-fat.html
/articles/your-spice-rack-may-hold-ingredients-for-improved-brain-function,/art/nourish/15/spices-protect-brain.html
/articles/yummy-news-cocoa-boosts-blood-flow-to-brain-improving-working-memory,/art/nourish/15/cocoa-boost-thinking.html
/games/countdown,/games/discover/15/countdown-math-game.html
/games/elephant-memory,/games/discover/15/elephant-memory.html
/games/find-the-right-match,/games/discover/15/find-right-match.html
/games/pay-attention,/games/discover/15/pay-attention-memory.html
/games/secret-files,/games/discover/15/secret-files-memory.html
/games/shapes-and-colors,/games/discover/15/shapes-visual-memory.html
/games/sleight-of-hands,/games/discover/15/sleight-hands-memory.html
/games/split-words,/games/discover/15/split-words-game.html
/games/the-squeaking-mouse,/games/discover/15/squeaking-mouse.html
/games/tower-of-babel,/games/discover/15/tower-of-babel.html
/games/money-time,/games/discover/15/money-time-game.html
/games/the-towers-of-hanoi,/games/discover/15/towers-of-hanoi-math.html
/games/hurray-for-change,/games/discover/15/hurray-for-change.html
/games/modulo,/games/discover/15/modulo-spatial-game.html
/games/restaurant,/games/discover/15/resturaunt-memory.html
/games/heraldry,/games/discover/15/heraldry.html
/games/hoist-the-flag,/games/discover/15/hoist-flag-memory.html
/games/objects-where-are-you,/games/discover/15/memorize-objects.html
/games/words-where-are-you,/games/discover/15/words-where-are-you.html
/games/chunking,/games/discover/15/chunking-memory-game.html
/games/around-the-world-in-80-trips,/games/discover/15/memorize-itineraries.html
/games/the-right-count,/games/discover/15/right-count-sorting.html
/games/displaced-characters,/games/discover/15/displaced-characters.html
/games/sound-check,/games/discover/15/sound-check-auditory.html
/games/find-your-way,/games/discover/15/find-your-way-memory.html
/games/ebubble-topia,/games/discover/16/ebubble-topia-happy.html
/games/eword-smith,/games/discover/16/eword-smith-puzzle.html
/games/ememory-maze,/games/discover/16/ememory-maze-brain.html
/games/ehappy-seeker,/games/discover/16/ehappy-seeker-smiley.html
/games/eemotion-match,/games/discover/16/eemotion-match-game.html
/games/echaracter-builder,/games/discover/16/echaracter-builder.html
/games/eface-shifter,/games/discover/16/eface-shifter-visual.html
/games/ethink-memory,/games/discover/16/ethink-memory-recall.html
/games/emotion-wellbeing,/games/discover/16/emotion-wellbeing.html
/games/ethink-balance,/games/discover/16/ethink-balance.html
/games/ethink-focus,/games/discover/16/ethink-focus.html
/games/ethink-on-target,/games/discover/16/ethink-on-target.html
/games/ethink-simon-says,/games/discover/16/ethink-simon-says.html
/games/efaces-and-names,/games/discover/16/ethink-faces-names.html
/games/ebody-language-cues,/games/discover/16/ebody-language.html
/activities/you-ve-got-mail-it-can-wait,/act/relax/16/less-email-stress.html
/activities/switch-it-up-tooth-time,/act/discover/16/brush-teeth-hand.html
/activities/20-minute-treadmill-hill-walk,/act/move/15/treadmill-walk-incline.html
/activities/add-antioxidants-with-tasty-turmeric,/act/nourish/15/turmeric-antioxidant.html
/activities/add-beans-to-meals-and-snacks,/act/nourish/15/beans-brain-health.html
/activities/alphabetically-speaking-with-friends,/act/connect/16/word-games-thinking.html
/activities/better-your-brain-the-bilingual-way,/act/discover/16/second-language.html
/activities/boost-family-connections-and-conversation,/act/connect/15/family-bonding-brain.html
/activities/boost-your-flavonoids-with-fruit,/act/nourish/15/eat-fruit-dementia.html
/activities/build-momentum-by-building-yourself-up,/act/relax/16/motivation-self-esteem.html
/activities/calm-your-home-grow-luxurious-lavender,/act/discover/15/music-play-brain.html
/activities/change-it-up-with-chia,/act/nourish/16/chia-seeds-health.html
/activities/food-for-thought-chopsticks-boost-the-brain,/act/discover/16/chopsticks-benefits.html
/activities/clean-out-your-closet,/act/relax/16/organize-closet-stress.html
/activities/clear-and-calm-your-mind-to-sleep-better,/act/relax/15/mindfulness-sleep.html
/activities/come-to-the-dark-side,/act/relax/16/sleep-better-dark.html
/activities/create-a-fitness-goal-that-is-smart,/act/move/15/create-fitness-goal.html
/activities/cut-saturated-fat-try-nondairy-milk,/act/nourish/15/milk-alzheimers.html
/activities/daily-declutter-office-edition,/act/relax/16/declutter-office-stress.html
/activities/do-something-special-for-you-this-week,/act/discover/15/me-time-happiness.html
/activities/dream-on,/act/discover/16/dream-journal-benefit.html
/activities/eat-sulfur-rich-foods-boost-glutathione,/act/nourish/15/vegetables-diet-brain.html
/activities/enjoy-free-guided-meditations,/act/discover/15/meditation-stress.html
/activities/enrich-your-antioxidant-wealth,/act/nourish/15/antioxidant-foods.html
/activities/exercise-during-tv-commercials,/act/move/15/exercise-watching-tv.html
/activities/explore-a-rail-trail,/act/move/15/exercise-hiking-trails.html
/activities/fewer-options-more-time,/act/relax/16/downsize-clothes-stress.html
/activities/financial-literacy-makes-cents-and-dollars,/act/discover/16/money-brain-health.html
/activities/find-a-class-that-interests-you,/act/discover/15/learn-new-cognition.html
/activities/find-a-personal-trainer,/act/move/15/find-personal-trainer.html
/activities/fuel-your-brain-with-flaxseed,/act/nourish/16/flaxseed-fiber-diet.html
/activities/get-lost,/act/discover/16/directions-brain.html
/activities/get-stress-squared-away,/act/relax/16/breathing-exercise-calm.html
/activities/give-ballroom-dancing-a-whirl,/act/move/15/learn-ballroom-dancing.html
/activities/give-green-tea-the-green-light,/act/nourish/16/green-tea-benefits.html
/activities/give-your-clock-an-about-face,/act/relax/16/watch-clock-stress.html
/activities/go-play-in-the-bowling-alley,/act/move/15/bowling-exercise-health.html
/activities/harder-to-read-easier-to-remember,/act/discover/16/read-improve-memory.html
/activities/identify-a-volunteer-opportunity,/act/connect/15/memory-volunteering.html
/activities/improve-your-balance-with-one-leg-stands,/act/move/15/improve-balance-health.html
/activities/invite-someone-to-join-you-for-a-comedy,/act/connect/15/comedy-reduce-stress.html
/activities/jump-for-joy-and-for-brain-health,/act/move/16/jump-rope-exercises.html
/activities/keep-a-gratitude-journal,/act/relax/16/gratitude-journal.html
/activities/keep-a-sleep-diary,/act/discover/15/sleep-diary-benefit.html
/activities/keep-calm-and-carry-a-smile,/act/relax/16/smile-reduce-stress.html
/activities/knit-or-crochet-for-warm-up-america,/act/discover/15/knitting-crocheting.html
/activities/learning-a-new-language-is-as-easy-as-1-2-3,/act/discover/16/learn-language-brain.html
/activities/leave-yourself-a-note-cue-relaxation,/act/discover/15/relax-reminder-note.html
/activities/listen-to-the-other-side,/act/relax/16/politics-empathy-brain.html
/activities/make-it-the-mediterranean-way,/act/nourish/16/mediterranean-diet.html
/activities/make-time-for-friends,/act/connect/15/social-life-memory.html
/activities/make-your-world-more-colorful,/act/discover/16/adult-coloring-book.html
/activities/neutralize-negativity,/act/relax/16/peace-mind-stress.html
/activities/office-exploration,/act/move/16/sedentary-standing-work.html
/activities/party-with-the-stars,/act/discover/15/good-deeds-brain.html
/activities/pay-it-forward,/act/connect/15/good-deeds-brain.html
/activities/phone-a-friend-to-dial-down-the-blues,/act/connect/16/reconnect-friend-phone.html
/activities/pick-a-fight-peacefully,/act/relax/16/discuss-politics-stress.html
/activities/pose-for-power,/act/discover/16/power-pose-benefits.html
/activities/put-a-lavender-sachet-by-your-pillow,/act/discover/15/lavender-sleep-calm.html
/activities/put-the-me-back-in-time,/act/relax/16/me-time-relax-stress.html
/activities/put-time-aside-to-walk-20-minutes,/act/move/15/walking-brain-health.html
/activities/questionable-conversations,/act/connect/16/improv-brain-health.html
/activities/read-the-comics-and-have-a-laugh,/act/discover/15/read-comics-laugh.html
/activities/replace-salt-with-spice,/act/nourish/15/low-sodium-brain.html
/activities/rhyme-time-with-a-partner-in-crime,/act/discover/16/rhyme-game-brain.html
/activities/rhyme-time,/act/discover/16/rhyming-game-brain.html
/activities/scrambled-headline-showdown,/act/discover/16/scramble-word-game.html
/activities/see-it-with-subtitles,/act/discover/16/subtitles-benefits.html
/activities/sign-your-name,/act/discover/16/sign-language-brain.html
/activities/small-talk-big-benefits,/act/connect/16/small-talk-brain-boost.html
/activities/spice-up-your-life,/act/nourish/16/plants-garden-stress.html
/activities/stand-10-minutes-every-hour,/act/move/15/standing-sitting-health.html
/activities/stand-up-for-yourself,/act/move/16/standing-brain-health.html
/activities/switch-it-up-cut-loose,/act/discover/16/scissors-switch-hand.html
/activities/switch-it-up-reflections,/act/discover/16/writing-in-mirror.html
/activities/switch-the-station,/act/discover/16/new-music-brain.html
/activities/rediscover-an-old-friend-take-stock-of-your-favorite-books,/act/discover/16/reread-old-books.html
/activities/take-the-long-way-home,/act/discover/16/new-route-brain.html
/activities/tame-your-brain,/act/relax/16/to-do-list-relax.html
/activities/tell-your-story,/act/connect/16/tell-life-story.html
/activities/thank-a-soldier,/act/connect/16/gratitude-soldier.html
/activities/the-fartlek-15-minute-workout,/act/move/15/fast-workout-plan.html
/activities/the-sport-of-house-work,/act/move/16/chores-fitness-exercise.html
/activities/tongue-tied-give-yourself-a-time-out,/act/relax/16/take-break-memory.html
/activities/trash-talk,/act/connect/16/word-game-help-brain.html
/activities/try-keeping-a-journal,/act/discover/15/journal-for-stress.html
/activities/try-laughter-yoga,/act/discover/15/laughter-yoga-brain.html
/activities/consider-learning-a-new-instrument,/act/discover/15/learn-an-instrument.html
/activities/try-the-squat-alternative-plies,/act/move/15/plies-knee-problems.html
/activities/try-the-superman-lower-back-exercise,/act/move/15/lower-back-exercises.html
/activities/try-your-local-bridge-club,/act/connect/15/bridge-card-brain.html
/activities/turn-it-upside-down,/act/discover/16/write-backwards-brain.html
/activities/unfried-fish-gives-omega-3-oomph,/act/nourish/15/fish-brain-health.html
/activities/unstick-a-song-with-gum,/act/relax/16/song-stuck-gum.html
/activities/visit-a-garden-or-arboretum,/act/discover/15/nature-brain-health.html
/activities/walking-one-on-one,/act/move/16/walking-meeting-health.html
/activities/walnuts-add-a-boost-to-meals-and-snacks,/act/nourish/15/walnuts-diet-brain.html
/activities/zoom-out-zoom-in,/act/discover/16/critical-thinking.html
/activities/do-air-squats-anywhere,/act/move/15/air-squats.html
/activities/the-commercial-break-exercise-surprise,/act/move/15/exercise-commercials.html
/activities/crunch-the-commercial-break,/act/move/15/crunches.html
/activities/indulge-in-10-minutes-of-comedy-central,/act/relax/15/laugh-comedy-central.html
/activities/open-yourself-to-amusement,/act/relax/15/laughter-best-medicine.html
/activities/watch-a-top-comedy,/act/relax/15/laugh-rotten-tomatoes.html
/recipes/arctic-char-on-a-bed-of-kale,/recipes/nourish/15/arctic-char-kale.html
/recipes/asparagus-smoked-salmon-quiche,/recipes/nourish/15/salmon-quiche.html
/recipes/baked-curried-brown-rice-lentil-pilaf,/recipes/nourish/15/lentil-pilaf.html
/recipes/basic-sauteed-kale,/recipes/nourish/15/sauteed-kale.html
/recipes/bean-barley-soup,/recipes/nourish/15/bean-barley-soup.html
/recipes/black-bean-salmon-stir-fry,/recipes/nourish/15/salmon-stir-fry.html
/recipes/breakfast-fruit-bread-pudding,/recipes/nourish/15/bread-pudding.html
/recipes/cherry-wild-rice-quinoa-salad,/recipes/nourish/15/quinoa-salad.html
/recipes/cranberry-almond-granola,/recipes/nourish/15/cranberry-granola.html
/recipes/curried-pork-chops-with-apples-leeks,/recipes/nourish/15/curried-pork-chops.html
/recipes/dark-chocolate-florentines,/recipes/nourish/15/florentines.html
/recipes/garlic-roasted-salmon-brussels-sprouts,/recipes/nourish/15/garlic-salmon.html
/recipes/green-smoothie,/recipes/nourish/15/green-smoothie.html
/recipes/grilled-tuna-with-olive-relish,/recipes/nourish/15/olive-tuna.html
/recipes/lemon-garlic-sardine-fettuccine-for-two,/recipes/nourish/15/lemon-fettuccine.html
/recipes/nut-berry-parfait,/recipes/nourish/15/nut-berry-parfait.html
/recipes/pineapple-green-smoothie,/recipes/nourish/15/pineapple-smoothie.html
/recipes/quick-thai-chicken-vegetable-curry,/recipes/nourish/15/thai-chicken.html
/recipes/roasted-brussels-sprouts-shallots,/recipes/nourish/15/brussels-sprouts.html
/recipes/rosemary-lentils-greens-on-toast,/recipes/nourish/15/rosemary-lentils.html
/recipes/sauteed-spinach-with-pine-nuts-raisins,/recipes/nourish/15/sauteed-spinach.html
/recipes/spinach-warm-mushroom-salad,/recipes/nourish/15/mushroom-salad.html
/recipes/whole-grain-cornbread,/recipes/nourish/15/grain-cornbread.html
/recipes/wok-seared-chicken-vegetables,/recipes/nourish/15/wok-seared-chicken.html
/recipes/almond-lemon-crusted-fish-with-spinach,/recipes/nourish/15/almond-crust-fish.html
/games/countdown,/games/discover/15/countdown-math-game.html
/games/elephant-memory,/games/discover/15/elephant-memory.html
/games/find-the-right-match,/games/discover/15/find-right-match.html
/games/pay-attention,/games/discover/15/pay-attention-memory.html
/games/secret-files,/games/discover/15/secret-files-memory.html
/games/shapes-and-colors,/games/discover/15/shapes-visual-memory.html
/games/sleight-of-hands,/games/discover/15/sleight-hands-memory.html
/games/split-words,/games/discover/15/split-words-game.html
/games/the-squeaking-mouse,/games/discover/15/squeaking-mouse.html
/games/tower-of-babel,/games/discover/15/tower-of-babel.html
/games/money-time,/games/discover/15/money-time-game.html
/games/the-towers-of-hanoi,/games/discover/15/towers-of-hanoi-math.html
/games/hurray-for-change,/games/discover/15/hurray-for-change.html
/games/modulo,/games/discover/15/modulo-spatial-game.html
/games/restaurant,/games/discover/15/resturaunt-memory.html
/games/heraldry,/games/discover/15/heraldry.html
/games/hoist-the-flag,/games/discover/15/hoist-flag-memory.html
/games/objects-where-are-you,/games/discover/15/memorize-objects.html
/games/words-where-are-you,/games/discover/15/words-where-are-you.html
/games/chunking,/games/discover/15/chunking-memory-game.html
/games/around-the-world-in-80-trips,/games/discover/15/memorize-itineraries.html
/games/the-right-count,/games/discover/15/right-count-sorting.html
/games/displaced-characters,/games/discover/15/displaced-characters.html
/games/sound-check,/games/discover/15/sound-check-auditory.html
/games/find-your-way,/games/discover/15/find-your-way-memory.html
/games/ebubble-topia,/games/discover/16/ebubble-topia-happy.html
/games/eword-smith,/games/discover/16/eword-smith-puzzle.html
/games/ememory-maze,/games/discover/16/ememory-maze-brain.html
/games/ehappy-seeker,/games/discover/16/ehappy-seeker-smiley.html
/games/eemotion-match,/games/discover/16/eemotion-match-game.html
/games/echaracter-builder,/games/discover/16/echaracter-builder.html
/games/eface-shifter,/games/discover/16/eface-shifter-visual.html
/games/ethink-memory,/games/discover/16/ethink-memory-recall.html
/games/emotion-wellbeing,/games/discover/16/emotion-wellbeing.html
/games/ethink-balance,/games/discover/16/ethink-balance.html
/games/ethink-focus,/games/discover/16/ethink-focus.html
/games/ethink-on-target,/games/discover/16/ethink-on-target.html
/games/ethink-simon-says,/games/discover/16/ethink-simon-says.html
/games/efaces-and-names,/games/discover/16/ethink-faces-names.html
/games/ebody-language-cues,/games/discover/16/ebody-language.html
/recipes/arctic-char-on-a-bed-of-kale,/recipes/nourish/15/arctic-char-kale.html
/recipes/asparagus-smoked-salmon-quiche,/recipes/nourish/15/salmon-quiche.html
/recipes/baked-curried-brown-rice-lentil-pilaf,/recipes/nourish/15/lentil-pilaf.html
/recipes/basic-sauteed-kale,/recipes/nourish/15/sauteed-kale.html
/recipes/bean-barley-soup,/recipes/nourish/15/bean-barley-soup.html
/recipes/black-bean-salmon-stir-fry,/recipes/nourish/15/salmon-stir-fry.html
/recipes/breakfast-fruit-bread-pudding,/recipes/nourish/15/bread-pudding.html
/recipes/cherry-wild-rice-quinoa-salad,/recipes/nourish/15/quinoa-salad.html
/recipes/cranberry-almond-granola,/recipes/nourish/15/cranberry-granola.html
/recipes/curried-pork-chops-with-apples-leeks,/recipes/nourish/15/curried-pork-chops.html
/recipes/dark-chocolate-florentines,/recipes/nourish/15/florentines.html
/recipes/garlic-roasted-salmon-brussels-sprouts,/recipes/nourish/15/garlic-salmon.html
/recipes/green-smoothie,/recipes/nourish/15/green-smoothie.html
/recipes/grilled-tuna-with-olive-relish,/recipes/nourish/15/olive-tuna.html
/recipes/lemon-garlic-sardine-fettuccine-for-two,/recipes/nourish/15/lemon-fettuccine.html
/recipes/nut-berry-parfait,/recipes/nourish/15/nut-berry-parfait.html
/recipes/pineapple-green-smoothie,/recipes/nourish/15/pineapple-smoothie.html
/recipes/quick-thai-chicken-vegetable-curry,/recipes/nourish/15/thai-chicken.html
/recipes/roasted-brussels-sprouts-shallots,/recipes/nourish/15/brussels-sprouts.html
/recipes/rosemary-lentils-greens-on-toast,/recipes/nourish/15/rosemary-lentils.html
/recipes/sauteed-spinach-with-pine-nuts-raisins,/recipes/nourish/15/sauteed-spinach.html
/recipes/spinach-warm-mushroom-salad,/recipes/nourish/15/mushroom-salad.html
/recipes/whole-grain-cornbread,/recipes/nourish/15/grain-cornbread.html
/recipes/wok-seared-chicken-vegetables,/recipes/nourish/15/wok-seared-chicken.html
/recipes/almond-lemon-crusted-fish-with-spinach,/recipes/nourish/15/almond-crust-fish.html
